Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Region
103808,2025-11-29,Karan,Female,38,Ranchi,Jharkhand,Furniture,Sofa,5,25000,20,100000.0,17352.96,Cash,East
103809,2025-12-30,Simran,Male,44,Jaipur,Rajasthan,Grocery,Tea,5,450,10,2025.0,303.29,UPI,North
103810,2025-10-01,Simran,Male,28,Ranchi,Jharkhand,Furniture,Table,5,6500,15,27625.0,5716.8,Cash,East
103811,2025-06-09,Ayush,Female,21,Bengaluru,Karnataka,Furniture,Table,5,6500,25,24375.0,2733.4,UPI,South
103812,2025-06-14,Priya,Male,32,Hyderabad,Telangana,Furniture,Table,4,6500,5,24700.0,4115.98,Cash,South
103813,2025-09-01,Priya,Male,45,Mumbai,Maharashtra,Furniture,Chair,2,3500,5,6650.0,1657.41,Card,West
103814,2025-02-24,Riya,Male,23,Ranchi,Jharkhand,Electronics,Headphones,1,2500,25,1875.0,311.96,NetBanking,East
103815,2025-02-19,Pooja,Male,56,Lucknow,Uttar Pradesh,Electronics,Headphones,1,2500,25,1875.0,328.07,Card,North
103816,2025-02-04,Neha,Female,49,Pune,Maharashtra,Clothing,Shoes,2,2800,20,4480.0,411.8,UPI,West
103817,2025-09-15,Pooja,Female,52,Ranchi,Jharkhand,Clothing,Shoes,1,2800,0,2800.0,654.72,UPI,East
103818,2025-01-03,Riya,Female,41,Kolkata,West Bengal,Furniture,Table,1,6500,0,6500.0,1043.97,NetBanking,East
103819,2025-11-21,Ayush,Male,51,Lucknow,Uttar Pradesh,Electronics,Headphones,4,2500,20,8000.0,1514.73,Cash,North
103820,2025-10-26,Simran,Female,18,Lucknow,Uttar Pradesh,Electronics,Smartwatch,2,5000,25,7500.0,1445.0,NetBanking,North
103821,2025-09-22,Ankit,Male,20,Bengaluru,Karnataka,Clothing,Shoes,5,2800,0,14000.0,1912.61,Cash,South
103822,2025-05-18,Priya,Male,54,Kolkata,West Bengal,Electronics,Headphones,1,2500,10,2250.0,484.6,NetBanking,East
103823,2025-03-09,Karan,Female,57,Ranchi,Jharkhand,Furniture,Table,2,6500,0,13000.0,2514.89,Card,East
103824,2025-05-01,Sneha,Female,42,Bengaluru,Karnataka,Furniture,Table,5,6500,25,24375.0,3123.67,Cash,South
103825,2025-11-23,Sneha,Female,33,Lucknow,Uttar Pradesh,Grocery,Rice,2,1200,10,2160.0,298.03,NetBanking,North
103826,2025-03-05,Sneha,Female,47,Mumbai,Maharashtra,Electronics,Headphones,2,2500,10,4500.0,828.85,UPI,West
103827,2025-10-20,Priya,Female,27,Lucknow,Uttar Pradesh,Furniture,Chair,4,3500,0,14000.0,2002.73,NetBanking,North
103828,2025-04-18,Pooja,Female,26,Mumbai,Maharashtra,Electronics,Headphones,4,2500,20,8000.0,1726.77,Card,West
103829,2025-03-17,Neha,Female,43,Hyderabad,Telangana,Grocery,Sugar,2,600,20,960.0,182.72,Card,South
103830,2025-02-15,Pooja,Female,29,Mumbai,Maharashtra,Clothing,Jeans,5,2200,15,9350.0,1509.33,Cash,West
103831,2025-11-10,Ankit,Female,48,Mumbai,Maharashtra,Electronics,Headphones,3,2500,5,7125.0,1194.11,NetBanking,West
103832,2025-02-06,Rahul,Female,46,Mumbai,Maharashtra,Electronics,Mobile,4,18000,25,54000.0,5910.99,Card,West
103833,2025-11-22,Aman,Female,52,Kolkata,West Bengal,Electronics,Headphones,3,2500,15,6375.0,643.11,Card,East
103834,2025-07-02,Rohit,Male,26,Hyderabad,Telangana,Electronics,Smartwatch,1,5000,10,4500.0,734.18,Card,South
103835,2025-01-08,Ayush,Male,18,Bengaluru,Karnataka,Clothing,Jacket,5,3500,0,17500.0,1429.46,UPI,South
103836,2025-12-19,Sneha,Female,52,Ranchi,Jharkhand,Clothing,Shoes,2,2800,20,4480.0,1059.82,Card,East
103837,2025-05-02,Pooja,Male,27,Pune,Maharashtra,Furniture,Sofa,2,25000,10,45000.0,4283.77,Card,West
103838,2025-11-25,Simran,Male,28,Ranchi,Jharkhand,Clothing,Shoes,3,2800,0,8400.0,911.97,Cash,East
103839,2025-10-27,Ayush,Female,22,Lucknow,Uttar Pradesh,Electronics,Mobile,1,18000,0,18000.0,4160.57,UPI,North
103840,2025-12-24,Priya,Male,21,Lucknow,Uttar Pradesh,Furniture,Chair,4,3500,25,10500.0,996.96,Cash,North
103841,2025-04-26,Neha,Male,18,Jaipur,Rajasthan,Grocery,Rice,4,1200,20,3840.0,524.76,Card,North
103842,2025-05-08,Riya,Female,25,Kolkata,West Bengal,Furniture,Chair,1,3500,25,2625.0,531.41,NetBanking,East
103843,2025-08-25,Simran,Female,30,Lucknow,Uttar Pradesh,Clothing,Jacket,4,3500,20,11200.0,1949.05,Card,North
103844,2025-04-06,Aman,Female,22,Jaipur,Rajasthan,Clothing,Jeans,5,2200,25,8250.0,1307.25,NetBanking,North
103845,2025-07-19,Karan,Male,29,Lucknow,Uttar Pradesh,Furniture,Table,4,6500,0,26000.0,2421.15,NetBanking,North
103846,2025-07-03,Pooja,Female,23,Kolkata,West Bengal,Grocery,Sugar,2,600,20,960.0,124.43,NetBanking,East
103847,2025-04-10,Priya,Female,23,Bengaluru,Karnataka,Clothing,Shirt,2,1200,0,2400.0,251.45,Cash,South
103848,2025-11-29,Ankit,Female,60,Kolkata,West Bengal,Furniture,Bed,3,32000,25,72000.0,13276.95,UPI,East
103849,2025-12-12,Rahul,Female,24,Hyderabad,Telangana,Clothing,Shoes,2,2800,20,4480.0,1037.62,Card,South
103850,2025-06-02,Simran,Female,45,Ranchi,Jharkhand,Furniture,Sofa,5,25000,0,125000.0,20102.55,Card,East
103851,2025-01-30,Karan,Male,29,Bengaluru,Karnataka,Clothing,Shoes,4,2800,5,10640.0,1099.9,Cash,South
103852,2025-08-22,Rahul,Female,54,Ranchi,Jharkhand,Electronics,Smartwatch,5,5000,20,20000.0,4718.78,Cash,East
103853,2025-03-04,Simran,Male,27,Lucknow,Uttar Pradesh,Furniture,Chair,5,3500,20,14000.0,2559.93,Cash,North
103854,2025-10-04,Rahul,Male,55,Lucknow,Uttar Pradesh,Clothing,Shoes,2,2800,10,5040.0,1152.15,UPI,North
103855,2025-01-02,Sneha,Female,40,Delhi,Delhi,Grocery,Rice,2,1200,0,2400.0,433.14,NetBanking,North
103856,2025-06-21,Ayush,Female,23,Pune,Maharashtra,Furniture,Sofa,5,25000,20,100000.0,18267.65,NetBanking,West
103857,2025-10-04,Riya,Female,46,Kolkata,West Bengal,Electronics,Laptop,3,55000,0,165000.0,14665.35,Cash,East
103858,2025-11-10,Riya,Female,35,Patna,Bihar,Furniture,Table,2,6500,20,10400.0,2267.41,Cash,East
103859,2025-04-24,Ayush,Male,31,Hyderabad,Telangana,Grocery,Oil,5,1800,25,6750.0,659.09,Cash,South
103860,2025-09-07,Riya,Female,35,Hyderabad,Telangana,Furniture,Sofa,1,25000,15,21250.0,3689.35,Card,South
103861,2025-01-18,Sneha,Female,30,Pune,Maharashtra,Clothing,Shoes,3,2800,10,7560.0,1022.44,UPI,West
103862,2025-10-24,Neha,Male,24,Bengaluru,Karnataka,Electronics,Smartwatch,5,5000,20,20000.0,1969.73,UPI,South
103863,2025-11-29,Sneha,Male,31,Bengaluru,Karnataka,Electronics,Smartwatch,1,5000,10,4500.0,1017.88,Cash,South
103864,2025-04-04,Aman,Male,26,Jaipur,Rajasthan,Furniture,Table,2,6500,0,13000.0,2333.3,UPI,North
103865,2025-02-06,Sneha,Female,26,Mumbai,Maharashtra,Furniture,Sofa,3,25000,20,60000.0,5900.77,Card,West
103866,2025-05-07,Riya,Female,23,Lucknow,Uttar Pradesh,Clothing,Jacket,1,3500,5,3325.0,754.95,UPI,North
103867,2025-11-03,Sneha,Male,41,Delhi,Delhi,Furniture,Sofa,3,25000,10,67500.0,8605.83,NetBanking,North
103868,2025-04-11,Ankit,Male,53,Mumbai,Maharashtra,Clothing,Shirt,2,1200,10,2160.0,339.99,UPI,West
103869,2025-08-15,Neha,Female,24,Bengaluru,Karnataka,Grocery,Tea,4,450,20,1440.0,260.74,NetBanking,South
103870,2025-10-31,Karan,Male,18,Pune,Maharashtra,Electronics,Laptop,3,55000,20,132000.0,22209.08,NetBanking,West
103871,2025-03-13,Ankit,Female,46,Ranchi,Jharkhand,Electronics,Headphones,3,2500,5,7125.0,870.15,Cash,East
103872,2025-10-17,Pooja,Male,47,Patna,Bihar,Electronics,Headphones,5,2500,10,11250.0,2166.89,UPI,East
103873,2025-02-01,Neha,Male,42,Lucknow,Uttar Pradesh,Furniture,Bed,3,32000,15,81600.0,8712.92,Cash,North
103874,2025-08-30,Neha,Female,33,Bengaluru,Karnataka,Furniture,Bed,1,32000,0,32000.0,5127.77,NetBanking,South
103875,2025-01-05,Priya,Male,25,Pune,Maharashtra,Furniture,Table,1,6500,5,6175.0,640.83,Card,West
103876,2025-01-08,Sneha,Male,59,Jaipur,Rajasthan,Electronics,Smartwatch,3,5000,15,12750.0,3072.19,UPI,North
103877,2025-11-10,Rohit,Male,39,Pune,Maharashtra,Clothing,Shoes,1,2800,0,2800.0,278.07,UPI,West
103878,2025-12-06,Ankit,Male,49,Pune,Maharashtra,Electronics,Smartwatch,4,5000,10,18000.0,3660.63,UPI,West
103879,2025-06-13,Pooja,Female,43,Kolkata,West Bengal,Furniture,Chair,3,3500,15,8925.0,1164.22,NetBanking,East
103880,2025-02-13,Simran,Female,24,Pune,Maharashtra,Grocery,Tea,3,450,0,1350.0,323.42,NetBanking,West
103881,2025-04-02,Ayush,Male,24,Pune,Maharashtra,Grocery,Rice,5,1200,0,6000.0,986.17,UPI,West
103882,2025-12-02,Priya,Male,22,Mumbai,Maharashtra,Furniture,Chair,2,3500,25,5250.0,1302.09,Cash,West
103883,2025-11-05,Rohit,Male,47,Kolkata,West Bengal,Electronics,Smartwatch,3,5000,25,11250.0,2367.09,Card,East
103884,2025-05-29,Priya,Male,42,Bengaluru,Karnataka,Clothing,Shoes,5,2800,15,11900.0,1434.46,Card,South
103885,2025-12-19,Ayush,Female,41,Pune,Maharashtra,Grocery,Tea,1,450,0,450.0,82.89,Card,West
103886,2025-02-16,Priya,Male,54,Jaipur,Rajasthan,Grocery,Sugar,2,600,15,1020.0,240.68,NetBanking,North
103887,2025-10-11,Neha,Male,59,Mumbai,Maharashtra,Grocery,Oil,3,1800,10,4860.0,638.86,Card,West
103888,2025-11-10,Simran,Male,42,Jaipur,Rajasthan,Furniture,Sofa,4,25000,0,100000.0,12397.7,Cash,North
103889,2025-04-30,Rahul,Male,44,Hyderabad,Telangana,Electronics,Mobile,2,18000,25,27000.0,4821.47,Cash,South
103890,2025-11-21,Pooja,Male,57,Pune,Maharashtra,Furniture,Sofa,4,25000,15,85000.0,17308.08,Cash,West
103891,2025-09-12,Sneha,Female,55,Ranchi,Jharkhand,Furniture,Sofa,5,25000,10,112500.0,25418.93,Cash,East
103892,2025-06-09,Aman,Female,57,Pune,Maharashtra,Furniture,Bed,1,32000,20,25600.0,4384.14,NetBanking,West
103893,2025-09-24,Simran,Male,28,Lucknow,Uttar Pradesh,Grocery,Oil,1,1800,10,1620.0,175.58,Card,North
103894,2025-04-07,Sneha,Male,21,Bengaluru,Karnataka,Furniture,Table,5,6500,25,24375.0,5081.73,Card,South
103895,2025-01-17,Rahul,Male,55,Kolkata,West Bengal,Electronics,Headphones,5,2500,0,12500.0,3085.19,UPI,East
103896,2025-09-12,Simran,Female,18,Jaipur,Rajasthan,Clothing,Jacket,5,3500,0,17500.0,2309.68,NetBanking,North
103897,2025-11-17,Ayush,Female,24,Pune,Maharashtra,Clothing,Jeans,1,2200,25,1650.0,372.31,UPI,West
103898,2025-07-03,Ankit,Male,23,Kolkata,West Bengal,Furniture,Sofa,2,25000,5,47500.0,10767.21,NetBanking,East
103899,2025-12-02,Sneha,Female,60,Kolkata,West Bengal,Clothing,Jacket,2,3500,0,7000.0,1185.52,Card,East
103900,2025-06-06,Aman,Female,28,Hyderabad,Telangana,Electronics,Laptop,1,55000,15,46750.0,3877.89,NetBanking,South
103901,2025-10-09,Neha,Male,58,Pune,Maharashtra,Clothing,Jeans,3,2200,10,5940.0,503.69,NetBanking,West
103902,2025-06-07,Rohit,Male,33,Mumbai,Maharashtra,Clothing,Shoes,3,2800,10,7560.0,868.52,Cash,West
103903,2025-02-21,Riya,Male,44,Pune,Maharashtra,Furniture,Table,4,6500,0,26000.0,4547.8,Card,West
103904,2025-03-28,Sneha,Male,43,Pune,Maharashtra,Furniture,Table,4,6500,5,24700.0,5028.86,Cash,West
103905,2025-06-27,Karan,Male,49,Bengaluru,Karnataka,Furniture,Bed,1,32000,25,24000.0,3742.21,UPI,South
103906,2025-11-16,Simran,Male,52,Hyderabad,Telangana,Furniture,Chair,3,3500,10,9450.0,1519.63,NetBanking,South
103907,2025-07-04,Rohit,Male,43,Pune,Maharashtra,Grocery,Sugar,4,600,20,1920.0,462.41,Card,West
103908,2025-11-19,Priya,Female,22,Bengaluru,Karnataka,Grocery,Rice,1,1200,10,1080.0,249.17,Card,South
103909,2025-08-25,Neha,Female,53,Lucknow,Uttar Pradesh,Grocery,Tea,3,450,0,1350.0,157.73,UPI,North
103910,2025-08-14,Rohit,Female,42,Mumbai,Maharashtra,Electronics,Laptop,5,55000,20,220000.0,40148.34,Cash,West
103911,2025-09-08,Neha,Female,24,Pune,Maharashtra,Furniture,Chair,1,3500,25,2625.0,518.85,Card,West
103912,2025-09-10,Riya,Female,44,Kolkata,West Bengal,Grocery,Tea,1,450,20,360.0,70.77,UPI,East
103913,2025-09-01,Simran,Female,24,Mumbai,Maharashtra,Furniture,Chair,1,3500,25,2625.0,527.14,Cash,West
103914,2025-12-20,Priya,Male,22,Lucknow,Uttar Pradesh,Clothing,Jacket,4,3500,25,10500.0,1460.54,UPI,North
103915,2025-07-24,Aman,Female,50,Jaipur,Rajasthan,Clothing,Jacket,4,3500,20,11200.0,1645.02,Cash,North
103916,2025-04-20,Rahul,Female,27,Kolkata,West Bengal,Furniture,Bed,4,32000,20,102400.0,21415.22,NetBanking,East
103917,2025-12-15,Neha,Female,55,Ranchi,Jharkhand,Clothing,Jeans,1,2200,15,1870.0,211.2,UPI,East
103918,2025-10-26,Sneha,Male,42,Hyderabad,Telangana,Clothing,Jacket,1,3500,15,2975.0,658.32,Card,South
103919,2025-12-11,Ankit,Female,41,Lucknow,Uttar Pradesh,Clothing,Shoes,3,2800,10,7560.0,1381.49,NetBanking,North
103920,2025-10-22,Rohit,Female,29,Pune,Maharashtra,Clothing,Jeans,5,2200,15,9350.0,1170.88,NetBanking,West
103921,2025-03-20,Riya,Male,32,Jaipur,Rajasthan,Furniture,Sofa,1,25000,0,25000.0,6071.26,Card,North
103922,2025-10-22,Karan,Male,57,Ranchi,Jharkhand,Clothing,Jacket,4,3500,10,12600.0,2728.56,UPI,East
103923,2025-05-08,Pooja,Female,22,Delhi,Delhi,Grocery,Oil,4,1800,0,7200.0,1469.59,UPI,North
103924,2025-04-28,Aman,Female,30,Patna,Bihar,Furniture,Sofa,4,25000,15,85000.0,16627.0,Card,East
103925,2025-04-27,Ayush,Male,33,Mumbai,Maharashtra,Furniture,Bed,5,32000,15,136000.0,22774.08,NetBanking,West
103926,2025-07-14,Pooja,Male,45,Ranchi,Jharkhand,Furniture,Bed,1,32000,15,27200.0,4804.33,Cash,East
103927,2025-05-05,Karan,Female,36,Lucknow,Uttar Pradesh,Furniture,Bed,4,32000,25,96000.0,18426.05,UPI,North
103928,2025-11-10,Riya,Female,40,Ranchi,Jharkhand,Grocery,Sugar,4,600,5,2280.0,501.28,UPI,East
103929,2025-07-03,Sneha,Male,18,Mumbai,Maharashtra,Grocery,Rice,1,1200,15,1020.0,197.25,Card,West
103930,2025-07-12,Sneha,Male,21,Pune,Maharashtra,Furniture,Table,5,6500,0,32500.0,2600.23,UPI,West
103931,2025-10-14,Ankit,Male,38,Ranchi,Jharkhand,Grocery,Sugar,5,600,25,2250.0,209.49,Card,East
103932,2025-11-30,Riya,Female,38,Mumbai,Maharashtra,Clothing,Shoes,5,2800,10,12600.0,1121.09,Cash,West
103933,2025-11-30,Rohit,Male,56,Pune,Maharashtra,Electronics,Laptop,4,55000,0,220000.0,37130.62,UPI,West
103934,2025-11-27,Rohit,Female,49,Ranchi,Jharkhand,Grocery,Sugar,3,600,0,1800.0,294.78,Card,East
103935,2025-10-24,Pooja,Male,18,Mumbai,Maharashtra,Electronics,Smartwatch,3,5000,15,12750.0,2052.53,UPI,West
103936,2025-01-11,Rahul,Male,31,Kolkata,West Bengal,Electronics,Smartwatch,1,5000,0,5000.0,469.32,UPI,East
103937,2025-09-24,Neha,Female,53,Delhi,Delhi,Furniture,Chair,1,3500,5,3325.0,767.4,Cash,North
103938,2025-07-01,Ankit,Female,27,Mumbai,Maharashtra,Clothing,Jacket,3,3500,25,7875.0,893.17,Card,West
103939,2025-09-07,Ayush,Female,47,Bengaluru,Karnataka,Electronics,Mobile,2,18000,10,32400.0,6134.72,UPI,South
103940,2025-12-28,Neha,Male,34,Ranchi,Jharkhand,Furniture,Table,5,6500,5,30875.0,7524.0,NetBanking,East
103941,2025-06-20,Aman,Female,36,Mumbai,Maharashtra,Grocery,Oil,2,1800,10,3240.0,514.8,UPI,West
103942,2025-01-25,Pooja,Female,56,Patna,Bihar,Clothing,Shirt,3,1200,15,3060.0,703.85,Card,East
103943,2025-12-16,Riya,Female,58,Lucknow,Uttar Pradesh,Furniture,Chair,1,3500,10,3150.0,340.95,Card,North
103944,2025-08-20,Aman,Female,57,Bengaluru,Karnataka,Clothing,Jeans,2,2200,0,4400.0,391.34,Card,South
103945,2025-02-12,Riya,Female,31,Delhi,Delhi,Furniture,Chair,5,3500,20,14000.0,1120.11,UPI,North
103946,2025-03-27,Rohit,Female,19,Mumbai,Maharashtra,Grocery,Tea,2,450,15,765.0,156.02,UPI,West
103947,2025-08-26,Rahul,Male,40,Patna,Bihar,Furniture,Chair,2,3500,20,5600.0,495.68,Card,East
103948,2025-07-04,Ayush,Male,28,Jaipur,Rajasthan,Electronics,Laptop,2,55000,20,88000.0,16649.61,Cash,North
103949,2025-06-14,Pooja,Male,29,Pune,Maharashtra,Clothing,Shirt,3,1200,5,3420.0,650.49,Cash,West
103950,2025-07-03,Neha,Female,23,Ranchi,Jharkhand,Clothing,Jacket,3,3500,25,7875.0,1552.23,UPI,East
103951,2025-09-17,Riya,Female,58,Mumbai,Maharashtra,Furniture,Table,5,6500,10,29250.0,7216.45,Card,West
103952,2025-01-30,Aman,Female,24,Patna,Bihar,Electronics,Smartwatch,1,5000,0,5000.0,661.33,Cash,East
103953,2025-09-21,Rahul,Male,54,Ranchi,Jharkhand,Clothing,Shoes,4,2800,10,10080.0,2091.0,NetBanking,East
103954,2025-01-04,Pooja,Male,31,Kolkata,West Bengal,Grocery,Rice,3,1200,5,3420.0,622.37,UPI,East
103955,2025-02-05,Ayush,Male,30,Lucknow,Uttar Pradesh,Grocery,Tea,3,450,15,1147.5,206.27,UPI,North
103956,2025-05-02,Rahul,Female,52,Pune,Maharashtra,Furniture,Chair,3,3500,15,8925.0,1808.58,UPI,West
103957,2025-04-28,Pooja,Female,26,Kolkata,West Bengal,Grocery,Rice,4,1200,20,3840.0,476.69,NetBanking,East
103958,2025-01-01,Karan,Female,37,Jaipur,Rajasthan,Furniture,Chair,1,3500,5,3325.0,714.54,Cash,North
103959,2025-02-18,Sneha,Male,53,Patna,Bihar,Electronics,Laptop,4,55000,0,220000.0,21903.68,NetBanking,East
103960,2025-09-02,Aman,Male,38,Pune,Maharashtra,Grocery,Oil,4,1800,25,5400.0,475.87,Card,West
103961,2025-07-08,Riya,Male,42,Ranchi,Jharkhand,Grocery,Sugar,1,600,10,540.0,102.59,Card,East
103962,2025-11-27,Simran,Female,23,Mumbai,Maharashtra,Electronics,Smartwatch,4,5000,10,18000.0,2547.47,Cash,West
103963,2025-10-10,Aman,Female,41,Ranchi,Jharkhand,Grocery,Rice,1,1200,25,900.0,133.72,NetBanking,East
103964,2025-03-16,Ankit,Female,28,Patna,Bihar,Clothing,Jacket,3,3500,25,7875.0,1956.1,UPI,East
103965,2025-06-14,Simran,Female,50,Bengaluru,Karnataka,Grocery,Rice,4,1200,20,3840.0,494.53,NetBanking,South
103966,2025-03-14,Sneha,Male,32,Jaipur,Rajasthan,Clothing,Shirt,1,1200,0,1200.0,242.95,NetBanking,North
103967,2025-07-07,Rohit,Male,60,Mumbai,Maharashtra,Furniture,Bed,1,32000,0,32000.0,5607.23,UPI,West
103968,2025-01-16,Karan,Male,42,Ranchi,Jharkhand,Electronics,Laptop,4,55000,0,220000.0,26978.48,Cash,East
103969,2025-07-27,Simran,Male,27,Hyderabad,Telangana,Electronics,Mobile,1,18000,20,14400.0,2748.84,Card,South
103970,2025-09-03,Priya,Male,21,Bengaluru,Karnataka,Electronics,Headphones,4,2500,0,10000.0,2077.05,NetBanking,South
103971,2025-04-30,Rahul,Male,24,Lucknow,Uttar Pradesh,Furniture,Table,4,6500,5,24700.0,5896.66,Card,North
103972,2025-06-09,Karan,Female,53,Lucknow,Uttar Pradesh,Electronics,Headphones,4,2500,20,8000.0,1476.14,NetBanking,North
103973,2025-06-16,Priya,Female,51,Pune,Maharashtra,Clothing,Shirt,4,1200,0,4800.0,509.14,Cash,West
103974,2025-09-15,Neha,Male,38,Patna,Bihar,Electronics,Laptop,3,55000,20,132000.0,19227.89,UPI,East
103975,2025-06-01,Rohit,Female,29,Hyderabad,Telangana,Electronics,Smartwatch,2,5000,5,9500.0,1999.47,UPI,South
103976,2025-11-06,Sneha,Male,21,Mumbai,Maharashtra,Furniture,Table,5,6500,15,27625.0,2621.14,Cash,West
103977,2025-05-31,Riya,Female,22,Mumbai,Maharashtra,Furniture,Chair,2,3500,25,5250.0,853.51,Cash,West
103978,2025-12-28,Neha,Male,43,Hyderabad,Telangana,Grocery,Sugar,2,600,10,1080.0,93.73,Cash,South
103979,2025-01-13,Pooja,Female,27,Kolkata,West Bengal,Grocery,Sugar,4,600,15,2040.0,246.43,Cash,East
103980,2025-10-20,Ankit,Male,52,Kolkata,West Bengal,Electronics,Headphones,2,2500,20,4000.0,786.33,Card,East
103981,2025-01-15,Riya,Male,46,Lucknow,Uttar Pradesh,Furniture,Table,5,6500,25,24375.0,5290.64,Card,North
103982,2025-09-09,Karan,Female,53,Lucknow,Uttar Pradesh,Furniture,Sofa,1,25000,5,23750.0,2089.88,Card,North
103983,2025-01-13,Rahul,Female,35,Patna,Bihar,Furniture,Table,3,6500,15,16575.0,2670.97,Cash,East
103984,2025-09-05,Sneha,Male,45,Patna,Bihar,Electronics,Mobile,4,18000,10,64800.0,10163.23,UPI,East
103985,2025-11-25,Ankit,Female,43,Hyderabad,Telangana,Electronics,Laptop,2,55000,10,99000.0,8823.9,Cash,South
103986,2025-11-17,Rahul,Male,49,Jaipur,Rajasthan,Electronics,Smartwatch,5,5000,15,21250.0,4623.24,Card,North
103987,2025-05-17,Simran,Male,38,Delhi,Delhi,Furniture,Bed,2,32000,20,51200.0,8811.42,UPI,North
103988,2025-09-27,Sneha,Female,40,Pune,Maharashtra,Grocery,Sugar,1,600,10,540.0,119.89,Card,West
103989,2025-10-01,Sneha,Male,34,Mumbai,Maharashtra,Grocery,Sugar,4,600,20,1920.0,360.23,Card,West
103990,2025-11-23,Rohit,Female,29,Delhi,Delhi,Grocery,Oil,4,1800,20,5760.0,1421.54,NetBanking,North
103991,2025-04-17,Riya,Male,52,Kolkata,West Bengal,Clothing,Shoes,5,2800,15,11900.0,2454.86,Card,East
103992,2025-11-14,Priya,Female,30,Lucknow,Uttar Pradesh,Electronics,Laptop,4,55000,10,198000.0,32239.83,UPI,North
103993,2025-06-19,Pooja,Male,51,Delhi,Delhi,Electronics,Smartwatch,2,5000,20,8000.0,1133.76,Card,North
103994,2025-03-07,Aman,Male,26,Lucknow,Uttar Pradesh,Grocery,Rice,2,1200,20,1920.0,287.71,UPI,North
103995,2025-12-15,Riya,Female,33,Kolkata,West Bengal,Furniture,Table,3,6500,25,14625.0,1854.3,Card,East
103996,2025-10-14,Sneha,Male,23,Delhi,Delhi,Electronics,Laptop,4,55000,20,176000.0,38504.76,Cash,North
103997,2025-03-03,Neha,Female,30,Ranchi,Jharkhand,Electronics,Laptop,4,55000,5,209000.0,28772.24,NetBanking,East
103998,2025-11-17,Priya,Male,23,Ranchi,Jharkhand,Grocery,Oil,3,1800,10,4860.0,907.41,NetBanking,East
103999,2025-01-02,Rohit,Female,22,Patna,Bihar,Grocery,Rice,4,1200,20,3840.0,590.9,NetBanking,East
104000,2025-06-19,Rahul,Male,55,Patna,Bihar,Clothing,Shoes,3,2800,15,7140.0,710.81,Cash,East
104001,2025-01-04,Ankit,Male,35,Lucknow,Uttar Pradesh,Furniture,Chair,1,3500,20,2800.0,636.89,UPI,North
104002,2025-11-16,Pooja,Female,49,Hyderabad,Telangana,Clothing,Jeans,2,2200,15,3740.0,575.24,UPI,South
104003,2025-03-18,Rohit,Female,28,Lucknow,Uttar Pradesh,Grocery,Tea,5,450,10,2025.0,498.76,NetBanking,North
104004,2025-04-28,Neha,Female,36,Patna,Bihar,Clothing,Shirt,1,1200,5,1140.0,201.64,NetBanking,East
104005,2025-06-27,Simran,Male,35,Patna,Bihar,Grocery,Tea,3,450,5,1282.5,180.83,NetBanking,East
104006,2025-03-10,Aman,Female,23,Bengaluru,Karnataka,Furniture,Table,1,6500,5,6175.0,752.3,NetBanking,South
104007,2025-11-07,Simran,Female,33,Ranchi,Jharkhand,Clothing,Shirt,2,1200,0,2400.0,198.28,Cash,East
104008,2025-06-23,Neha,Female,36,Bengaluru,Karnataka,Furniture,Table,1,6500,15,5525.0,1253.66,Card,South
104009,2025-04-12,Pooja,Male,51,Hyderabad,Telangana,Electronics,Laptop,1,55000,25,41250.0,9927.6,Cash,South
104010,2025-10-26,Pooja,Male,19,Patna,Bihar,Furniture,Chair,2,3500,25,5250.0,930.57,UPI,East
104011,2025-06-18,Ayush,Female,21,Patna,Bihar,Grocery,Oil,2,1800,0,3600.0,608.09,NetBanking,East
104012,2025-05-19,Simran,Female,45,Ranchi,Jharkhand,Electronics,Headphones,3,2500,15,6375.0,1294.38,NetBanking,East
104013,2025-02-25,Sneha,Male,29,Lucknow,Uttar Pradesh,Electronics,Headphones,1,2500,0,2500.0,202.5,Cash,North
104014,2025-07-10,Rohit,Female,20,Patna,Bihar,Grocery,Oil,4,1800,15,6120.0,986.68,Card,East
104015,2025-03-21,Simran,Male,34,Lucknow,Uttar Pradesh,Electronics,Headphones,1,2500,5,2375.0,243.57,Cash,North
104016,2025-04-27,Priya,Male,35,Patna,Bihar,Electronics,Headphones,2,2500,0,5000.0,1223.88,Card,East
104017,2025-06-03,Sneha,Male,47,Patna,Bihar,Clothing,Shoes,3,2800,10,7560.0,1871.35,NetBanking,East
104018,2025-12-31,Aman,Male,33,Patna,Bihar,Grocery,Rice,1,1200,20,960.0,226.13,UPI,East
104019,2025-02-10,Neha,Female,25,Lucknow,Uttar Pradesh,Grocery,Rice,1,1200,25,900.0,79.73,Card,North
104020,2025-03-25,Pooja,Female,26,Delhi,Delhi,Furniture,Sofa,5,25000,15,106250.0,21206.07,UPI,North
104021,2025-01-19,Neha,Female,47,Bengaluru,Karnataka,Clothing,Jeans,3,2200,15,5610.0,680.28,UPI,South
104022,2025-12-15,Rohit,Male,55,Delhi,Delhi,Furniture,Bed,1,32000,20,25600.0,5248.21,Cash,North
104023,2025-08-01,Priya,Male,39,Lucknow,Uttar Pradesh,Furniture,Bed,2,32000,0,64000.0,9383.43,UPI,North
